11-beta-hydroxylase deficiency							
12q14 microdeletion syndrome							
15q11.2 microdeletion							
Muscular atrophy ataxia retinitis pigmentosa and diabetes mellitus							
Muscular dystrophy	Muscular dystrophy	Muscular dystrophy	MONDO_0010435				
Muscular dystrophy white matter spongiosis							
"Muscular dystrophy, congenital, megaconial type"	"Muscular dystrophy, congenital, megaconial type"	Megaconial congenital muscular dystrophy	Orphanet_198				
Muscular phosphorylase kinase deficiency							
Musculocontractural Ehlers-Danlos syndrome							
Myasthenia gravis	Myasthenia gravis	Myasthenia gravis	Orphanet_2704				
Mycetoma	Mycetoma	eumycotic mycetoma	Orphanet_352731				
Mycosis fungoides	Mycosis fungoides	mycosis fungoides	Orphanet_79434				
MYD88 deficiency	MYD88 deficiency	Pyogenic bacterial infections due to MyD88 deficiency	Orphanet_55				
Myelocerebellar disorder	Myelocerebellar disorder	Ataxia-pancytopenia syndrome	Orphanet_2710				
"Myelocytic leukemia-like syndrome, familial, chronic"							
Myelodysplastic syndrome with single lineage dysplasia							
Myelodysplastic syndromes	Myelodysplastic syndromes	myelodysplastic syndrome	Orphanet_2712				
Myelofibrosis	Myelofibrosis	Myelofibrosis	Orphanet_1794				
Myeloid leukemia	Myeloid leukemia	myeloid neoplasm	Orphanet_270				
Myeloid sarcoma							
Myelomeningocele							
MYH-associated polyposis	MYH-associated polyposis	Familial adenomatous polyposis	Orphanet_2721				
MYH7-related scapuloperoneal myopathy							
MYH9 related thrombocytopenia							
Myhre syndrome	Myhre syndrome	Myhre syndrome	Orphanet_2723				
Myoclonic epilepsy with ragged red fibers							
Myoclonus cerebellar ataxia deafness							
Myoclonus-dystonia							
Myoepithelial carcinoma							
Myoglobinuria recurrent	Myoglobinuria recurrent	Recurrent myoglobinuria	Orphanet_75382				
Myokymia with neonatal epilepsy							
Myopathic carnitine deficiency							
Myopathy with extrapyramidal signs	Myopathy with extrapyramidal signs	Proximal myopathy with extrapyramidal signs	EFO_0000630				
Myosin storage myopathy	Myosin storage myopathy	Hyaline body myopathy	EFO_0000632				
Myosinopathies							
Myostatin-related muscle hypertrophy							
Myotonia congenita	Myotonia congenita	Thomsen and Becker disease	Orphanet_659				
Myotonic dystrophy	Myotonic dystrophy	Myotonic dystrophy	Orphanet_39041				
Myotonic dystrophy type 1	Myotonic dystrophy type 1	Steinert myotonic dystrophy	Orphanet_2733				
Myotonic dystrophy type 2	Myotonic dystrophy type 2	Proximal myotonic myopathy	Orphanet_2733				
Myxoid liposarcoma	Myxoid liposarcoma	myxoid liposarcoma	Orphanet_2746				
N acetyltransferase deficiency							
N syndrome							
N-acetyl-alpha-D-galactosaminidase deficiency type III							
N-acetylglutamate synthase deficiency							
Nablus mask-like facial syndrome							
Naegeli syndrome							
Nager acrofacial dysostosis							
Naguib-Richieri-Costa syndrome							
"Nail dysplasia, isolated congenital"							
Nail-patella syndrome	Nail-patella syndrome	Nail-patella syndrome	Orphanet_98673				
Nakajo Nishimura syndrome	Nakajo syndrome	"JMP syndrome, Proteasome disability syndrome, Nakajo-Nishimura syndrome, CANDLE syndrome"	Orphanet_98673				
Nakajo syndrome							
Nance-Horan syndrome	Nance-Horan syndrome	Nance-Horan syndrome	EFO_0007405				
Narcolepsy	Narcolepsy	narcolepsy with cataplexy	EFO_0000199				
Nasodigitoacoustic syndrome							
Nasopharyngeal carcinoma	Nasopharyngeal carcinoma	Nasopharyngeal carcinoma	Orphanet_664				
Nathalie syndrome							
Native American myopathy	Native American myopathy	Native American myopathy	Orphanet_2754				
Naxos disease	Naxos disease	Naxos disease	Orphanet_2754				
NBIA/DYT/PARK-PLA2G6							
Necrobiotic xanthogranuloma							
Necrotizing autoimmune myopathy							
Necrotizing enterocolitis							
Nelson syndrome							
Neonatal adrenoleukodystrophy							
Neonatal hemochromatosis							
Neonatal herpes							
Neonatal intrahepatic cholestasis caused by citrin deficiency	Neonatal intrahepatic cholestasis caused by citrin deficiency	Neonatal intrahepatic cholestasis due to citrin deficiency	Orphanet_140997				
Neonatal meningitis							
Neonatal Onset Multisystem Inflammatory disease	Neonatal Onset Multisystem Inflammatory disease	CINCA syndrome	HP_0010886				
Neonatal progeroid syndrome							
Neonatal severe hyperparathyroidism	Neonatal severe hyperparathyroidism	Neonatal severe primary hyperparathyroidism	Orphanet_666				
Neonatal stroke							
Neonatal systemic lupus erythematosus							
Nephrocalcinosis	Nephrocalcinosis	Nephrocalcinosis	Orphanet_216796				
Nephrogenic diabetes insipidus	Nephrogenic diabetes insipidus	Nephrogenic diabetes insipidus	Orphanet_216812				
Nephrogenic Systemic Fibrosis							
Nephronophthisis	Nephronophthisis	Nephronophthisis	Orphanet_666				
Nephropathic cystinosis	Nephropathic cystinosis	Cystinosis	Orphanet_666				
"Nephropathy, deafness, and hyperparathyroidism"							
Nestor-guillermo progeria syndrome	Nestor-guillermo progeria syndrome	Nestor-Guillermo progeria syndrome	Orphanet_2645				
Netherton syndrome	Netherton syndrome	Netherton syndrome	Orphanet_53				
Neu Laxova syndrome	Neu Laxova syndrome	Neu-Laxova syndrome	Orphanet_53				
Neural crest tumor							
Neural tube defects - Not a rare disease							
Neuroblastoma	Neuroblastoma	neuroblastoma	Orphanet_667				
Neurocutaneous melanosis	Neurocutaneous melanosis	neurocutaneous melanocytosis	Orphanet_667				
Neuroendocrine carcinoma of the cervix							
Neuroepithelioma							
Neurofaciodigitorenal syndrome							
Neuroferritinopathy	Neuroferritinopathy	Neuroferritinopathy	Orphanet_667				
Neurofibromatosis type 1	Neurofibromatosis type 1	Neurofibromatosis type 1	Orphanet_210110				
Neurofibromatosis type 2							
Neurofibromatosis-Noonan syndrome	Neurofibromatosis-Noonan syndrome	Neurofibromatosis-Noonan syndrome	Orphanet_178389				
Neurofibrosarcoma	Neurofibrosarcoma	malignant peripheral nerve sheath tumor	Orphanet_2788				
Neuroleptic malignant syndrome							
Neuromyelitis optica	Neuromyelitis optica	neuromyelitis optica	EFO_0000637				
Neuromyelitis optica spectrum disorder							
Neuronal ceroid lipofuscinosis	Neuronal ceroid lipofuscinosis	Neuronal ceroid lipofuscinosis	Orphanet_2792				
Neuronal ceroid lipofuscinosis 10							
Neuronal ceroid lipofuscinosis 2							
Neuronal ceroid lipofuscinosis 3							
Neuronal ceroid lipofuscinosis 5							
Neuronal ceroid lipofuscinosis 6							
Neuronal ceroid lipofuscinosis 7							
Neuronal ceroid lipofuscinosis 9							
Neuronal intranuclear inclusion disease							
Neuropathy ataxia retinitis pigmentosa syndrome	Neuropathy ataxia retinitis pigmentosa syndrome	NARP syndrome	EFO_0001075				
"Neuropathy, congenital, with arthrogryposis multiplex"							
"Neuropathy, distal hereditary motor, Jerash type"							
"Neuropathy, hereditary motor and sensory, Okinawa type"	"Neuropathy, hereditary motor and sensory, Okinawa type"	"Hereditary motor and sensory neuropathy, Okinawa type, Autosomal dominant Charcot-Marie-Tooth disease type 2 due to TFG mutation"	Orphanet_398934				
"Neuropathy, hereditary motor and sensory, Russe type"	"Neuropathy, hereditary motor and sensory, Russe type"	Charcot-Marie-Tooth disease type 4G	HP_0001302				
Neutral lipid storage disease with myopathy	Neutral lipid storage disease with myopathy	Neutral lipid storage myopathy	Orphanet_2309				
Neutropenia chronic familial							
Neutropenia lethal congenital with eosinophilia							
Neutrophil-specific granule deficiency							
Nevoid basal cell carcinoma syndrome							
Nevus comedonicus syndrome							
Nevus of Ito							
New-onset refractory status epilepticus							
Nguyen syndrome							
Nicolaides-Baraitser syndrome	Nicolaides-Baraitser syndrome	Intellectual disability-sparse hair-brachydactyly syndrome	EFO_0004261				
Niemann-Pick disease type A	Niemann-Pick disease type A	Niemann-Pick disease type A	Orphanet_672				
Niemann-Pick disease type B	Niemann-Pick disease type B	Niemann-Pick disease type B	Orphanet_79357				
Niemann-Pick disease type C1	Niemann-Pick disease type C1	Niemann-Pick disease type C	Orphanet_90695				
Niemann-Pick disease type C2	Niemann-Pick disease type C2	Niemann-Pick disease type C	EFO_0000640				
Nievergelt syndrome							
Night blindness-skeletal anomalies-dysmorphism syndrome							
Nijmegen breakage syndrome	Nijmegen breakage syndrome	Nijmegen breakage syndrome	EFO_0000641				
Nipah virus encephalitis							
Nocardiosis							
Nodular melanoma	Nodular melanoma	nodular melanoma	Orphanet_97286				
Nodular nonsuppurative panniculitis							
Nodular regenerative hyperplasia							
Non 24 hour sleep wake disorder							
Non functioning pancreatic endocrine tumor							
Non-involuting congenital hemangioma							
Nonbullous congenital ichthyosiform erythroderma							
Nondystrophic myotonia							
Nonseminomatous germ cell tumor							
Nonspherocytic hemolytic anemia due to hexokinase deficiency							
Nonsyndromic hereditary sensorineural hearing loss							
Nontuberculous mycobacterial lung disease							
Noonan syndrome	Noonan syndrome	Noonan syndrome	EFO_1000747				
Noonan syndrome 1 - See Noonan syndrome							
Noonan syndrome 2 - See Noonan syndrome							
Noonan syndrome 3 - See Noonan syndrome							
Noonan syndrome 4 - See Noonan syndrome							
Noonan syndrome 5 - See Noonan syndrome							
Noonan syndrome 6 - See Noonan syndrome							
Noonan-like syndrome with loose anagen hair	Noonan-like syndrome with loose anagen hair	Noonan syndrome-like disorder with loose anagen hair	Orphanet_2646				
Normophosphatemic familial tumoral calcinosis							
Norrie disease							
North Carolina macular dystrophy	North Carolina macular dystrophy	North Carolina macular dystrophy	EFO_1000456				
Northern epilepsy							
Not otherwise specified 3-MGA-uria type							
"Nystagmus 1, congenital, X- linked"	"Nystagmus 1, congenital, X- linked"	"nystagmus 6, congenital, X-linked"	Orphanet_90307				
"Nystagmus 2, congenital, autosomal dominant"							
O Donnell Pappas syndrome							
Obesity due to congenital leptin deficiency							
Occipital horn syndrome	Occipital horn syndrome	Occipital horn syndrome	Orphanet_46348				
Ochoa syndrome	Ochoa syndrome	Ochoa syndrome	Orphanet_90797				
Ocular albinism type 1	Oculocutaneous albinism type 1	Oculocutaneous albinism type 1	Orphanet_94083				
Ocular melanoma							
Ocular neuromyotonia							
Oculo skeletal renal syndrome							
Oculoauriculofrontonasal syndrome							
Oculocerebral syndrome with hypopigmentation							
Oculocerebrocutaneous syndrome							
Oculocutaneous albinism type 1							
Oculocutaneous albinism type 1B	Oculocutaneous albinism type 1B	Oculocutaneous albinism type 1B	"EFO_1001103, HP_0001643"				
Oculocutaneous albinism type 2							
Oculocutaneous albinism type 3	Oculocutaneous albinism type 3	Oculocutaneous albinism	Orphanet_63454				
Oculodentodigital dysplasia	Oculodentodigital dysplasia	Oculodentodigital dysplasia	HP_0000768				
Oculoectodermal syndrome							
Oculofaciocardiodental syndrome	Oculofaciocardiodental syndrome	Oculofaciocardiodental syndrome	Orphanet_817				
Oculomaxillofacial dysostosis	Oculomaxillofacial dysostosis	Oculomaxillofacial dysostosis	Orphanet_2836				
Oculomotor apraxia Cogan type							
Oculopharyngeal muscular dystrophy	Oculopharyngeal muscular dystrophy	Oculopharyngeal muscular dystrophy	EFO_1001093				
Oculopharyngodistal myopathy							
Oculorenocerebellar syndrome							
Odonto onycho dysplasia with alopecia							
Odontoma dysphagia syndrome							
Odontomicronychial dysplasia	Odontoonychodermal dysplasia	Odonto-onycho-dermal dysplasia	Orphanet_702				
Odontoonychodermal dysplasia							
Odontotrichomelic syndrome	Odontotrichomelic syndrome	Odontotrichomelic syndrome	EFO_0004719				
Oguchi disease	Oguchi disease	Oguchi disease	Orphanet_705				
Okamoto syndrome							
Olfactory neuroblastoma							
Oligoastrocytoma	Oligoastrocytoma	oligoastrocytoma	EFO_0000211				
Oligodactyly tetramelic postaxial							
Oligodendroglioma	Oligodendroglioma	oligodendroglioma	Orphanet_98892				
Oligomeganephronic renal hypoplasia							
Oliver syndrome							
Olivopontocerebellar atrophy							
Olivopontocerebellar atrophy deafness							
Ollier disease							
Olmsted syndrome	Olmsted syndrome	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	EFO_1001101				
Omenn syndrome	Omenn syndrome	Omenn syndrome	Orphanet_2849				
Omodysplasia 1	Omodysplasia 1	Omodysplasia	Orphanet_99885				
Omodysplasia 2	Omodysplasia 2	Omodysplasia	Orphanet_68373				
Omphalocele cleft palate syndrome lethal							
"Omphalocele, exstrophy of the cloaca, imperforate anus, and spinal defects complex"							
Omphalomesenteric cyst							
Omsk hemorrhagic fever							
Onychocytic matricoma							
Onychodystrophy-anonychia							
Onychotrichodysplasia and neutropenia							
OPA3 defect							
OPHN1 syndrome							
Opisthorchiasis							
Opsismodysplasia	Opsismodysplasia	Opsismodysplasia	Orphanet_2855				
Opsoclonus-myoclonus syndrome							
Optic atrophy 1	Optic atrophy 1	"Autosomal dominant optic atrophy, classic form"	Orphanet_178509				
Optic atrophy 2							
Optic atrophy 5	Optic atrophy 5	"Autosomal dominant optic atrophy, classic form"	Orphanet_708				
Optic atrophy 6							
Optic atrophy polyneuropathy deafness							
Optic neuritis	Optic neuritis	optic neuritis	Orphanet_709				
Optic pathway glioma							
Oral cancer							
Oral squamous cell carcinoma	Oral squamous cell carcinoma	oral squamous cell carcinoma	Orphanet_2869				
Oral submucous fibrosis							
Orbital lymphangioma							
Orbital lymphoma							
Orbital varix							
Ornithine transcarbamylase deficiency	Ornithine transcarbamylase deficiency	Ornithine transcarbamylase deficiency	Orphanet_710				
Ornithine translocase deficiency syndrome							
Orofaciodigital syndrome 1							
Orofaciodigital syndrome 10							
Orofaciodigital syndrome 11							
Orofaciodigital syndrome 12							
Orofaciodigital syndrome 13							
Orofaciodigital syndrome 2							
Orofaciodigital syndrome 3							
Orofaciodigital syndrome 4							
Orofaciodigital syndrome 5	Orofaciodigital syndrome 5	Orofaciodigital syndrome type 6	Orphanet_42775				
Orofaciodigital syndrome 6	Orofaciodigital syndrome 6	Orofaciodigital syndrome type 6	Orphanet_716				
